Order ID,Customer Name,Segment,City,State,Country,Region,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Salesperson,Order Date,Ship Date,Ship Mode,Payment
CA-2024-000584,Andrew Allen,Consumer,Concord,North Carolina,United States,Central,Acco 5-Section Folders,Office Supplies,Storage,9,3.87,0.3,24.38,Bob,"September 13, 2021",2021-09-18,Second Class,Net 30
CA-2022-001551,Zuschuss Donatelli,Corporate,San Francisco,California,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,7,$210.00,0.2,1176.0,Carlos,"November 23, 2024",2024-11-25,Same Day,Debit Card
CA-2023-001838,Julia West,Home Office,Charlotte,North Carolina,United States,South,Eldon File Cart,Office Supplies,Storage,13,22.66,0.0,294.58,Diana,"Jan 16, 2024",2024-01-23,First Class,Net 30
CA-2022-000893,Harold Pawlan,Home Office,Fort Worth,Texas,United States,South,Logitech MX Master Mouse,technology,Accessories,2,94.61,0.0,189.22,Anna,2023-12-01,2023-12-08,Standard Class,PayPal
CA-2023-001232,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Staples,OFFICE SUPPLIES,Fasteners,11,2.84,0.0,31.24,Diana,2024-07-27,2024-07-31,Same Day,Bank Transfer
CA-2022-000789,Brosina Hoffman,Consumer,Los Angeles,California,United States,East,Hon 5400 Series Chair,Chairs,Chairs,10,226.75,0.2,1814.0,Ethan,"May 16, 2021",2021-05-21,First Class,Bank Transfer
CA-2021-000839,Priya Kumaran,Corporate,Austin,Texas,United States,East,Eldon File Cart,Office supplies ,Storage,3,21.03,0.2,50.47,Ethan,"May 10, 2022",2022-05-16,Same Day,
CA-2023-001086,Irene Maddox,Consumer,Seattle,Washington,United States,East,Hon 5400 Series Chair,Chairs,Chairs,13,195.2,,1776.32,Carlos,02/22/2023,2023-02-28,Same Day,Net 30
CA-2023-000355,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Apple iPhone 14,technology,Phones,9,727.62,0.0,6548.58,Farah,2024-11-15,2024-11-18,Standard Class,PayPal
CA-2022-001693,Julia West,Home Office,Charlotte,North Carolina,United States,East,Hon 5400 Series Chair,Chairs,Chairs,6,224.55,0.0,1347.3,Bob,2021-12-14,2021-12-16,Second Class,Credit Card
CA-2021-001158,Irene Maddox,Consumer,Seattle,Washington,United States,West,Canon PC1080F Copier,Technology,Copiers,5,465.66,0.0,2328.3,Farah,"October 26, 2021",2021-11-02,First Class,Credit Card
CA-2023-001785,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Dell XPS 15 Laptop,Technology,Machines,8,1350.72,0.0,10805.76,Diana,"Mar 19, 2022",2022-03-24,Second Class,
CA-2022-000306,Claire Gute,Consumer,Henderson,Kentucky,United States,East,Cisco TelePresence, Technology,Phones,5,3703.13,0.2,14812.52,Bob,"June 07, 2022",2022-06-09,First Class,Bank Transfer
CA-2023-000472,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Xerox 1967,Office Supplies,Paper,11,7.31,0.1,72.37,Bob,2021-12-28,2021-12-31,Same Day,Net 30
CA-2021-001683,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Avery Binders,Office supplies ,Binders,14,12.17,0.1,153.34,Bob,2023-05-23,2023-05-29,Standard Class,Net 30
CA-2023-000932,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Dell XPS 15 Laptop,Technology,Machines,7,$1249.00,0.0,8743.0,Ethan,2022-09-02,2022-09-09,Same Day,Debit Card
CA-2024-001566,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Apple iPhone 14, Technology,Phones,1,845.97,0.0,845.97,Carlos,"August 28, 2021",2021-09-01,Same Day,
CA-2023-001481,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,Central,Canon PC1080F Copier,Technology,Copiers,4,547.15,0.0,2188.6,Bob,2021-11-27,2021-12-04,First Class,Bank Transfer
CA-2023-001111,Ahmed Hassan,Consumer,New York,New York,United States,West,Samsung 27in Monitor, Technology,Machines,9,348.67,0.0,3138.03,Ethan,11/24/2024,2024-11-28,Standard Class,Debit Card
CA-2021-001587,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Avery Binders,Office supplies ,Binders,3,12.84,0.0,38.52,Ethan,"December 18, 2023",2023-12-24,Second Class,Bank Transfer
CA-2024-001271,Julia West,Home Office,Charlotte,North Carolina,United States,South,Cisco TelePresence,Technology,Phones,13,4136.08,0.2,43015.23,Diana,2021-10-08,2021-10-12,Standard Class,Debit Card
CA-2022-000819,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Avery Binders,Office Supplies,Binders,5,12.81,0.2,51.24,,"Jan 11, 2022",2022-01-16,First Class,Bank Transfer
CA-2021-000121,Priya Kumaran,Corporate,Austin,Texas,United States,Central,Samsung 27in Monitor, Technology,Machines,11,362.64,0.3,2792.33,Bob,2022-01-09,2022-01-12,Standard Class,Debit Card
CA-2024-001361,Julia West,Home Office,Charlotte,North Carolina,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,4,157.1,0.0,628.4,Diana,"Jun 14, 2022",2022-06-19,Standard Class,Bank Transfer
CA-2022-001894,Julia West,Home Office,Charlotte,North Carolina,United States,Central,Apple iPhone 14,technology,Phones,10,819.26,0.1,7373.34,Bob,"Oct 08, 2024",2024-10-10,Standard Class,Credit Card
CA-2021-000820,Ahmed Hassan,Consumer,New York,New York,United States,South,Acco 5-Section Folders,Office Supplies,Storage,12,4.13,0.1,44.6,Anna,"May 12, 2023",2023-05-17,Second Class,Bank Transfer
CA-2021-001164,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,South,Acco 5-Section Folders,office supplies,Storage,11,4.33,0.3,33.34,Diana,07/26/2022,2022-08-01,First Class,Net 30
CA-2023-000428,Neil French,Corporate,Dover,Delaware,United States,Central,Avery Binders,office supplies,Binders,5,$12.49,0.0,62.45,Carlos,2021-08-23,2021-08-25,Second Class,Net 30
CA-2024-000136,Pete Kriz,Consumer,Madison,Wisconsin,United States,South,Canon PC1080F Copier,technology,Copiers,13,489.63,0.1,5728.67,Diana,2021-05-30,2021-06-06,Same Day,
CA-2023-001508,Alejandro Grove,Consumer,West Jordan,Utah,United States,Central,Cisco TelePresence,TECHNOLOGY,Phones,13,$3999.00,0.2,41589.6,Bob,2024-06-02,2024-06-05,First Class,Net 30
CA-2022-000375,Alejandro Grove,Consumer,West Jordan,Utah,United States,Central,Samsung 27in Monitor,TECHNOLOGY,Machines,11,370.33,0.1,3666.27,Anna,"Jan 31, 2022",2022-02-02,Same Day,PayPal
CA-2022-000317,Alejandro Grove,Consumer,West Jordan,Utah,United States,West,Avery Binders,office supplies,Binders,5,13.09,0.3,45.81,Bob,"Dec 06, 2022",2022-12-09,First Class,Debit Card
CA-2023-000430,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Staples,OFFICE SUPPLIES,Fasteners,2,2.8,0.2,4.48,Bob,"Apr 28, 2024",2024-05-05,Standard Class,PayPal
CA-2023-000255,Brosina Hoffman,Consumer,Los Angeles,California,United States,East,Xerox 1967,Office supplies ,Paper,11,6.19,0.0,68.09,Farah,"Sep 24, 2022",2022-09-29,Same Day,Debit Card
CA-2023-000415,Priya Kumaran,Corporate,Austin,Texas,United States,West,Ikea Galant Desk,FURNITURE,Tables,5,294.07,0.0,1470.35,Diana,05/04/2023,2023-05-07,First Class,Credit Card
CA-2021-001126,Darrin Van Huff,Corporate,Los Angeles,California,United States,South,Ikea Galant Desk,furniture,Tables,3,336.74,0.3,707.15,Anna,"January 11, 2023",2023-01-14,First Class,PayPal
CA-2021-000110,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Dell XPS 15 Laptop,Technology,Machines,13,1180.69,0.0,15348.97,Ethan,"November 14, 2021",2021-11-16,Second Class,Bank Transfer
CA-2024-001675,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Xerox 1967,office supplies,Paper,10,6.43,0.1,57.87,Ethan,"Nov 04, 2024",2024-11-10,First Class,Credit Card
CA-2022-001250,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Dell XPS 15 Laptop,technology,Machines,14,$1249.00,0.0,17486.0,Anna,04/15/2023,2023-04-18,Second Class,PayPal
CA-2024-000571,Priya Kumaran,Corporate,Austin,Texas,United States,West,Eldon File Cart,OFFICE SUPPLIES,Storage,12,21.29,0.0,255.48,Ethan,"Dec 27, 2024",2025-01-01,Second Class,Net 30
CA-2021-000240,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Cisco TelePresence,technology,Phones,11,3882.18,0.0,42703.98,Farah,"Jul 18, 2022",2022-07-22,First Class,PayPal
CA-2021-001608,Andrew Allen,Consumer,Concord,North Carolina,United States,West,Dell XPS 15 Laptop,TECHNOLOGY,Machines,13,1261.7,0.0,16402.1,Bob,"May 02, 2021",2021-05-08,First Class,Bank Transfer
CA-2021-000394,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,Central,Samsung 27in Monitor,TECHNOLOGY,Machines,12,321.94,0.0,3863.28,Farah,05/13/2022,2022-05-19,Standard Class,
CA-2023-001135,Ahmed Hassan,Consumer,New York,New York,United States,East,Hon 5400 Series Chair,Chairs,Chairs,8,212.13,0.0,1697.04,Diana,"Nov 13, 2023",2023-11-19,Same Day,Bank Transfer
CA-2021-000213,,Consumer,Seattle,Washington,United States,South,Bush Somerset Bookcase,Bookcases,Bookcases,10,$145.99,0.1,1313.91,,2022-12-05,2022-12-12,Standard Class,Debit Card
CA-2022-001570,Julia West,Home Office,Charlotte,North Carolina,United States,South,Canon PC1080F Copier,technology,Copiers,7,$499.00,,3493.0,Diana,"Jul 07, 2021",2021-07-09,Second Class,PayPal
CA-2023-001375,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,Central,Canon PC1080F Copier, Technology,Copiers,14,474.86,0.1,5983.24,Anna,02/20/2023,2023-02-23,Standard Class,PayPal
CA-2023-000782,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,South,Apple iPhone 14,TECHNOLOGY,Phones,1,825.54,0.3,577.88,Ethan,2024-05-27,2024-05-29,Standard Class,Debit Card
CA-2023-001770,Julia West,Home Office,Charlotte,North Carolina,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,7,154.0,0.0,1078.0,Ethan,"May 15, 2021",2021-05-17,Standard Class,PayPal
CA-2024-000352,Zuschuss Donatelli,Corporate,San Francisco,California,United States,Central,Avery Binders,OFFICE SUPPLIES,Binders,6,13.39,0.0,80.34,Carlos,01/29/2024,2024-02-02,Second Class,PayPal
CA-2023-001428,Priya Kumaran,Corporate,Austin,Texas,United States,East,Hon 5400 Series Chair,Chairs,Chairs,2,218.58,0.0,437.16,Bob,2023-08-08,2023-08-14,Standard Class,Credit Card
CA-2024-000580,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Staples,Office supplies ,Fasteners,11,2.78,0.2,24.46,Farah,"April 29, 2021",2021-05-06,First Class,Net 30
CA-2024-000345,Priya Kumaran,Corporate,Austin,Texas,United States,South,Samsung 27in Monitor,TECHNOLOGY,Machines,10,345.01,0.1,3105.09,Ethan,02/28/2024,2024-03-04,Standard Class,PayPal
CA-2024-000773,Ranjit Bhatia,Consumer,Houston,Texas,United States,East,Hon 5400 Series Chair,Chairs,Chairs,9,197.21,0.1,1597.4,Carlos,"Sep 12, 2021",2021-09-16,Second Class,Bank Transfer
CA-2024-000282,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Staples,Office supplies ,Fasteners,10,3.09,0.3,21.63,Anna,2021-02-10,2021-02-12,First Class,PayPal
CA-2021-001563,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Samsung 27in Monitor, Technology,Machines,10,344.69,0.2,2757.52,Farah,"Sep 23, 2024",2024-09-27,Standard Class,Credit Card
CA-2024-000531,Neil French,Corporate,Dover,Delaware,United States,South,Ikea Galant Desk,furniture,Tables,4,295.73,0.0,1182.92,Diana,"February 26, 2021",2021-03-01,Standard Class,Debit Card
CA-2022-001272,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Logitech MX Master Mouse,Technology,Accessories,15,94.83,0.0,1422.45,,"February 16, 2021",2021-02-21,Same Day,Debit Card
CA-2022-001613,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Staples,Office supplies ,Fasteners,1,2.98,0.0,2.98,Carlos,2021-03-03,2021-03-05,Standard Class,Credit Card
CA-2024-001161,Darrin Van Huff,Corporate,Los Angeles,California,United States,West,Ikea Galant Desk,Furniture,Tables,7,302.57,0.0,2117.99,Diana,09/13/2022,2022-09-15,Second Class,PayPal
CA-2024-000291,Irene Maddox,Consumer,Seattle,Washington,United States,,Acco 5-Section Folders,office supplies,Storage,11,3.95,0.2,34.76,Bob,2024-06-09,2024-06-11,Standard Class,PayPal
CA-2022-000212,Julia West,Home Office,Charlotte,North Carolina,United States,South,Hon 5400 Series Chair,Chairs,Chairs,11,204.05,0.0,2244.55,Carlos,12/31/2023,2024-01-05,First Class,Net 30
CA-2021-000351,Alejandro Grove,Consumer,West Jordan,Utah,United States,East,Staples,OFFICE SUPPLIES,Fasteners,9,3.21,,28.89,Farah,"Jul 26, 2023",2023-07-28,Second Class,PayPal
CA-2022-000325,Zuschuss Donatelli,Corporate,San Francisco,California,United States,East,Acco 5-Section Folders,Office supplies ,Storage,14,4.45,0.1,56.07,Carlos,01/05/2023,2023-01-07,First Class,Debit Card
CA-2024-000562,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Ikea Galant Desk,Furniture,Tables,2,289.49,0.3,405.29,Anna,09/16/2024,2024-09-21,Same Day,Net 30
CA-2023-001808,Irene Maddox,Consumer,Seattle,Washington,United States,East,Staples,office supplies,Fasteners,4,2.71,0.2,8.67,Farah,"October 04, 2022",2022-10-07,Standard Class,PayPal
CA-2023-000713,Harold Pawlan,Home Office,Fort Worth,Texas,United States,South,Fellowes PB500 Binder,office supplies,Binders,3,189.83,0.1,512.54,Anna,09/06/2024,2024-09-11,First Class,Debit Card
CA-2022-001624,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Apple iPhone 14,technology,Phones,1,$799.99,0.2,639.99,Bob,"Dec 20, 2023",2023-12-23,First Class,Bank Transfer
CA-2021-001426,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Fellowes PB500 Binder,Office supplies ,Binders,6,214.92,0.0,1289.52,Carlos,05/02/2021,2021-05-04,Standard Class,Net 30
CA-2022-000050,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Apple iPhone 14,Technology,Phones,6,815.37,0.0,4892.22,Diana,02/13/2024,2024-02-15,Second Class,PayPal
CA-2024-000211,Neil French,Corporate,Dover,Delaware,United States,Central,Samsung 27in Monitor, Technology,Machines,15,342.22,0.3,3593.31,Ethan,"July 24, 2022",2022-07-31,Standard Class,Credit Card
CA-2023-001327,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Ikea Galant Desk,furniture,Tables,4,310.07,0.2,992.22,Bob,01/28/2021,2021-02-04,First Class,Debit Card
CA-2021-001360,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Xerox 1967,office supplies,Paper,3,6.56,0.0,19.68,Carlos,"July 14, 2024",2024-07-19,Same Day,Bank Transfer
CA-2022-001982,Priya Kumaran,Corporate,Austin,Texas,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,15,208.14,0.2,2497.68,Diana,"February 21, 2022",2022-02-24,Standard Class,
CA-2024-000655,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,South,Acco 5-Section Folders,Office Supplies,Storage,13,4.1,0.3,37.31,Ethan,"September 15, 2023",2023-09-17,Second Class,Bank Transfer
CA-2023-001119,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Logitech MX Master Mouse,technology,Accessories,13,84.17,0.1,984.79,Bob,03/31/2021,2021-04-04,Same Day,Credit Card
CA-2023-001955,Neil French,Corporate,Dover,Delaware,United States,East,Eldon File Cart,OFFICE SUPPLIES,Storage,3,21.58,0.3,45.32,Farah,2021-11-16,2021-11-23,Same Day,
CA-2022-000174,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Eldon File Cart,OFFICE SUPPLIES,Storage,4,20.77,0.2,66.46,Carlos,"Apr 11, 2024",2024-04-17,Second Class,PayPal
CA-2023-000290,Ahmed Hassan,Consumer,New York,New York,United States,East,Cisco TelePresence,technology,Phones,8,$3999.00,0.0,31992.0,Diana,2024-09-03,2024-09-07,Second Class,PayPal
CA-2022-000421,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Staples,Office Supplies,Fasteners,14,2.89,0.0,40.46,Bob,"Oct 09, 2024",2024-10-14,Same Day,Bank Transfer
CA-2022-000248,Andrew Allen,Consumer,Concord,North Carolina,United States,Central,Logitech MX Master Mouse,Technology,Accessories,12,84.19,0.0,1010.28,Ethan,"Dec 08, 2024",2024-12-14,Second Class,Bank Transfer
CA-2021-000238,Claire Gute,Consumer,Henderson,Kentucky,United States,,Eldon File Cart,OFFICE SUPPLIES,Storage,13,21.29,0.1,249.09,Anna,2023-02-02,2023-02-09,Second Class,PayPal
CA-2022-001476,Irene Maddox,Consumer,Seattle,Washington,United States,West,Eldon File Cart,Office supplies ,Storage,15,23.83,0.0,357.45,Ethan,10/31/2021,2021-11-03,Second Class,Credit Card
CA-2024-001357,Neil French,Corporate,Dover,Delaware,United States,Central,Canon PC1080F Copier,TECHNOLOGY,Copiers,3,516.38,0.3,1084.4,Anna,02/07/2024,2024-02-13,Same Day,Bank Transfer
CA-2021-001084,Irene Maddox,Consumer,Seattle,Washington,United States,West,Hon 5400 Series Chair,Chairs,Chairs,6,211.53,0.3,888.43,Ethan,2022-01-21,2022-01-27,First Class,Debit Card
CA-2021-000024,Brosina Hoffman,Consumer,Los Angeles,California,United States,East,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,11,4.25,0.0,46.75,Carlos,"Apr 15, 2021",2021-04-17,Second Class,Net 30
CA-2024-000977,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Avery Binders,Office Supplies,Binders,9,12.52,0.0,112.68,Diana,03/21/2024,2024-03-26,Same Day,Debit Card
CA-2021-000064,Darrin Van Huff,Corporate,Los Angeles,California,United States,West,Samsung 27in Monitor, Technology,Machines,7,371.68,0.0,2601.76,Ethan,"Sep 08, 2024",2024-09-14,First Class,Bank Transfer
CA-2023-001727,Andrew Allen,Consumer,Concord,North Carolina,United States,West,Hon 5400 Series Chair,Chairs,Chairs,14,206.24,0.0,2887.36,Diana,"Aug 25, 2022",2022-08-28,Standard Class,PayPal
CA-2024-000189,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Avery Binders,office supplies,Binders,3,12.29,0.1,33.18,Diana,"June 07, 2021",2021-06-11,Standard Class,Debit Card
CA-2023-000708,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Xerox 1967,office supplies,Paper,11,7.11,0.0,78.21,Diana,"December 25, 2021",2021-12-27,Same Day,PayPal
CA-2023-000983,Julia West,Home Office,Charlotte,North Carolina,United States,East,Ikea Galant Desk,furniture,Tables,6,308.76,0.0,1852.56,Diana,"March 07, 2022",2022-03-09,Standard Class,Credit Card
CA-2021-001767,Darrin Van Huff,Corporate,Los Angeles,California,United States,West,Staples,OFFICE SUPPLIES,Fasteners,1,2.99,0.3,2.09,Diana,"Dec 14, 2021",2021-12-16,Standard Class,Bank Transfer
CA-2024-000742,Julia West,Home Office,Charlotte,North Carolina,United States,West,Cisco TelePresence, Technology,Phones,10,3865.81,0.3,27060.67,Diana,"May 19, 2022",2022-05-24,Standard Class,Bank Transfer
CA-2024-000916,Claire Gute,Consumer,Henderson,Kentucky,United States,East,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,2,204.22,0.1,367.6,Carlos,"October 14, 2021",2021-10-19,Standard Class,Net 30
CA-2023-001429,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Cisco TelePresence,Technology,Phones,5,4096.61,0.0,20483.05,Bob,2021-01-25,2021-01-28,Standard Class,Debit Card
CA-2024-001037,Ahmed Hassan,Consumer,New York,New York,United States,West,Cisco TelePresence,technology,Phones,4,3692.14,0.0,14768.56,Carlos,"January 10, 2021",2021-01-13,Same Day,Credit Card
CA-2024-000197,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,2,$199.00,0.3,278.6,Ethan,"October 18, 2021",2021-10-22,Same Day,
CA-2023-001695,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Canon PC1080F Copier,technology,Copiers,4,544.65,0.0,2178.6,Carlos,2023-01-03,2023-01-05,Standard Class,Credit Card
CA-2024-000949,Priya Kumaran,Corporate,Austin,Texas,United States,South,Bush Somerset Bookcase,Bookcases,Bookcases,8,133.45,0.1,960.84,Farah,2022-06-17,2022-06-24,Standard Class,Net 30
CA-2022-001932,Ahmed Hassan,Consumer,New York,New York,United States,South,Samsung 27in Monitor, Technology,Machines,3,339.17,0.0,1017.51,Anna,"Apr 24, 2024",2024-04-27,Same Day,Debit Card
CA-2022-000271,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Acco 5-Section Folders,office supplies,Storage,6,4.05,0.3,17.01,Ethan,08/27/2024,2024-08-31,Same Day,Net 30
CA-2021-000756,Irene Maddox,Consumer,Seattle,Washington,United States,West,Ikea Galant Desk,Furniture,Tables,14,291.01,0.3,2851.9,Ethan,10/30/2024,2024-11-04,Same Day,Credit Card
CA-2024-000101,Ranjit Bhatia,Consumer,Houston,Texas,United States,,Ikea Galant Desk,furniture,Tables,8,347.41,0.0,2779.28,Diana,06/14/2023,2023-06-16,First Class,Net 30
CA-2023-001670,Ahmed Hassan,Consumer,New York,New York,United States,Central,Hon 5400 Series Chair,Chairs,Chairs,6,194.63,0.2,934.22,Carlos,"Feb 02, 2023",2023-02-08,Second Class,PayPal
